📡我爱中国,#genre#
军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
炫舞未来,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/wh7f454c46tw2582593423_1721070986/ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1705588260_46164741/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2837435881_530071425/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw3441504651_1879058580/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2817459161_-1430429466/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
军事评论,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw3373254713_-1111569189/ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw2856695654_946966165/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
家庭理财,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001278/index.m3u8
财富天下,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001219/index.m3u8
纯享超清,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
中国天气,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001102/index.m3u8


📡央视频道,#genre#

CCTV-1 综合,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001022/index.m3u8
CCTV-2 财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001220/index.m3u8
CCTV-3 综艺,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001186/index.m3u8
CCTV-4 中文国际,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001221/index.m3u8
CCTV-5 体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001187/index.m3u8
CCTV-5+ 体育赛事,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6 电影,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001188/index.m3u8
CCTV-7 国防军事,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001236/index.m3u8
CCTV-8 电视剧,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001189/index.m3u8
CCTV-9 纪录,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001237/index.m3u8
CCTV-10 科教,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001238/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001309/index.m3u8
CCTV-12 社会与法,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001239/index.m3u8
CCTV-13 新闻,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001328/index.m3u8
CCTV-14 少儿,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001240/index.m3u8
CCTV-15 音乐,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001338/index.m3u8
CCTV-16 奥林匹克,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001258/index.m3u8
CCTV-17 农业农村,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001241/index.m3u8


CCTV1@高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV2@高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV3@高清,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV4@高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV5@高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV-5++++,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV6@高清,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV7@高清,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV8@高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV9@高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV-10高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV-11高清,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8?
CCTV-12高清,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8?
CCTV-13高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV-14高清,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV-15高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV-16高清,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8

CCTV8K,http://jh.d7g.cn/v/ysptv.php?id=cctv8k

CCTV1,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226737/1.m3u8
CCTV2,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226739/1.m3u8?
CCTV3,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226720/1.m3u8
CCTV4,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226725/1.m3u8
CCTV5,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV5+,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226711/1.m3u8
CCTV6,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226699/1.m3u8
CCTV7,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226721/1.m3u8
CCTV8,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226715/1.m3u8
CCTV9,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226651/1.m3u8
CCTV10,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226708/1.m3u8
CCTV11,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8?
CCTV12,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226723/1.m3u8?
CCTV13,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
CCTV14,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226663/1.m3u8
CCTV16,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8?$8M1080
CCTV17,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226660/1.m3u8?

CCTV1,http://jh.d7g.cn/v/ysptv.php?id=cctv1
CCTV2,http://jh.d7g.cn/v/ysptv.php?id=cctv2
CCTV3,http://jh.d7g.cn/v/ysptv.php?id=cctv3
CCTV4,http://jh.d7g.cn/v/ysptv.php?id=cctv4
CCTV5,http://jh.d7g.cn/v/ysptv.php?id=cctv5
CCTV5+,http://jh.d7g.cn/v/ysptv.php?id=cctv5p
CCTV6,http://jh.d7g.cn/v/ysptv.php?id=cctv6
CCTV7,http://jh.d7g.cn/v/ysptv.php?id=cctv7
CCTV8,http://jh.d7g.cn/v/ysptv.php?id=cctv8
CCTV9,http://jh.d7g.cn/v/ysptv.php?id=cctv9
CCTV10,http://jh.d7g.cn/v/ysptv.php?id=cctv10
CCTV11,http://jh.d7g.cn/v/ysptv.php?id=cctv11
CCTV12,http://jh.d7g.cn/v/ysptv.php?id=cctv12
CCTV13,http://jh.d7g.cn/v/ysptv.php?id=cctv13
CCTV14,http://jh.d7g.cn/v/ysptv.php?id=cctv14
CCTV15,http://jh.d7g.cn/v/ysptv.php?id=cctv15
CCTV16,http://jh.d7g.cn/v/ysptv.php?id=cctv16
CCTV17,http://jh.d7g.cn/v/ysptv.php?id=cctv16-4kCCTV17,http://jh.d7g.cn/v/ysptv.php?id=cctv17




📡卫视频道,#genre#

深圳卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226688/1.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226690/1.m3u8
湖南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226698/1.m3u8
江苏卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226692/1.m3u8
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226655/1.m3u8
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226664/1.m3u8
北京卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226719/1.m3u8
东方卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226734/1.m3u8
东南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226670/1.m3u8
贵州卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226672/1.m3u8
海南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8
湖北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226713/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226682/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226726/1.m3u8
辽宁卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226689/1.m3u8
龙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226716/1.m3u8
山东卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8
天津卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226686/1.m3u8
重庆卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226680/1.m3u8

四川卫视,https://angtv.cn/test/bestv.php?id=scwshd/8000000
北京卫视,https://angtv.cn/test/bestv.php?id=bjwshd8m/8000000
天津卫视,https://angtv.cn/test/bestv.php?id=tjwshd8m/8000000
重庆卫视,https://angtv.cn/test/bestv.php?id=cqws8m/8000000
东方卫视,https://angtv.cn/test/bestv.php?id=dfwshd8m/8000000
江苏卫视,https://angtv.cn/test/bestv.php?id=jswshd8m/8000000
浙江卫视,https://angtv.cn/test/bestv.php?id=zjwshd8m/8000000
东南卫视,https://angtv.cn/test/bestv.php?id=dnwshd8m/8000000
广东卫视,https://angtv.cn/test/bestv.php?id=gdwshd8m/8000000
广西卫视,https://angtv.cn/test/bestv.php?id=gxwshd8m/8000000
贵州卫视,https://angtv.cn/test/bestv.php?id=gzwshd8m/8000000
云南卫视,https://angtv.cn/test/bestv.php?id=ynwshd8m/8000000
河北卫视,https://angtv.cn/test/bestv.php?id=hbwshd8m/8000000
甘肃卫视,http://angtv.cn/test/bestv.php?id=gswshd8m/8000000
河南卫视,https://angtv.cn/test/bestv.php?id=hnwshd8m/8000000
黑龙江卫视,https://angtv.cn/test/bestv.php?id=hljwshd8m/8000000
吉林卫视,https://angtv.cn/test/bestv.php?id=jlwshd8m/8000000
深圳卫视,https://angtv.cn/test/bestv.php?id=szwshd8m/8000000
湖南卫视,https://angtv.cn/test/bestv.php?id=hunanwshd8m/8000000
湖北卫视,https://angtv.cn/test/bestv.php?id=hubeiws8m/8000000
安徽卫视,https://angtv.cn/test/bestv.php?id=ahwshd8m/8000000
江西卫视,https://angtv.cn/test/bestv.php?id=jxws8m/8000000
辽宁卫视,https://angtv.cn/test/bestv.php?id=lnwshd8m/8000000
海南卫视,https://angtv.cn/test/bestv.php?id=hainanwshd8m/8000000
欢笑剧场,http://angtv.cn/test/bestv.php?id=hxjc8m/8000000
劲爆体育,https://angtv.cn/test/bestv.php?id=jbtyhd8m/8000000

浙江频道,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
延边频道,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
青海频道,http://stream.qhbtv.com/qhws/sd/live.m3u8
河北频道,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
北京卡酷,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
CGTN,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
深圳卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
贵州卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
井冈山台频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
广东文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东卫视高清,http://yzfvip.top:8002/rtp/239.77.1.19:5146

北京卫视HD,http://8.210.232.168/php/migu.php?id=bjws
东方卫视HD,http://8.210.232.168/php/migu.php?id=dfws
东方卫视HD2,http://8.210.232.168/php/migu.php?id=dfws2
重庆卫视,http://8.210.232.168/php/migu.php?id=cqws
吉林卫视,http://8.210.232.168/php/migu.php?id=jlws
辽宁卫视HD,http://8.210.232.168/php/migu.php?id=lnws
内蒙古卫视,http://8.210.232.168/php/migu.php?id=nmws
宁夏卫视,http://8.210.232.168/php/migu.php?id=nxws
甘肃卫视,http://8.210.232.168/php/migu.php?id=gsws
青海卫视,http://8.210.232.168/php/migu.php?id=qhws
陕西卫视HD,http://8.210.232.168/php/migu.php?id=sxws
山东卫视HD,http://8.210.232.168/php/migu.php?id=sdws
湖北卫视HD,http://8.210.232.168/php/migu.php?id=hubws
湖南卫视HD,http://8.210.232.168/php/migu.php?id=hunws
江西卫视HD,http://8.210.232.168/php/migu.php?id=jxws
江苏卫视HD,http://8.210.232.168/php/migu.php?id=jsws
广东卫视HD,http://8.210.232.168/php/migu.php?id=gdws
广东卫视HD2,http://8.210.232.168/php/migu.php?id=gdws2
大湾区卫视,http://8.210.232.168/php/migu.php?id=dwqws
四川卫视HD,http://8.210.232.168/php/migu.php?id=scws
新疆卫视,http://8.210.232.168/php/migu.php?id=xjws
西藏卫视,http://8.210.232.168/php/migu.php?id=xzws
海南卫视,http://8.210.232.168/php/migu.php?id=hinws
四海钓鱼,http://8.210.232.168/php/migu.php?id=shdy
江苏教育,http://8.210.232.168/php/migu.php?id=jsjy
山东教育卫视,http://8.210.232.168/php/migu.php?id=sdjy
游戏风云HD,http://8.210.232.168/php/migu.php?id=yxfy
欢笑剧场4K,http://8.210.232.168/php/migu.php?id=hxjc
东方购物,http://8.210.232.168/php/migu.php?id=dfgw
之江纪录,http://8.210.232.168/php/migu.php?id=zjjl
杭州综合,http://8.210.232.168/php/migu.php?id=hzzh
杭州明珠,http://8.210.232.168/php/migu.php?id=hzmz
杭州生活,http://8.210.232.168/php/migu.php?id=hzsh
杭州影院,http://8.210.232.168/php/migu.php?id=hzys
杭州少儿体育,http://8.210.232.168/php/migu.php?id=hzse

湖南卫视.,http://220.248.188.196:9999/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://220.248.188.196:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视,http://220.248.188.196:9999/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://220.248.188.196:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://220.248.188.196:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://220.248.188.196:9999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://220.248.188.196:9999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://220.248.188.196:9999/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://220.248.188.196:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://220.248.188.196:9999/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰卡通,http://220.248.188.196:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0





📡省内频道,#genre#
北京|北京新闻,http://live.qiyuevod.com/dextv/brtv.php?id=bjxw
北京|北京文艺,http://live.qiyuevod.com/dextv/brtv.php?id=bjwy
北京|北京生活,http://live.qiyuevod.com/dextv/brtv.php?id=bjsh
北京|北京财经,http://live.qiyuevod.com/dextv/brtv.php?id=bjcj
北京|北京科教,http://live.qiyuevod.com/dextv/brtv.php?id=bjkj
北京|北京影视,http://live.qiyuevod.com/dextv/brtv.php?id=bjys
北京|卡酷少儿,http://live.qiyuevod.com/dextv/brtv.php?id=kkse
北京|怀柔,http://live.qiyuevod.com/dextv/tian.php?id=bjhr
上海|东方卫视,http://live.qiyuevod.com/dextv/shtv.php?id=dfws
上海|新闻综合,http://live.qiyuevod.com/dextv/shtv.php?id=shxwzh
上海|都市频道,http://live.qiyuevod.com/dextv/shtv.php?id=shds
上海|上海外语,http://live.qiyuevod.com/dextv/shtv.php?id=shics
上海|纪实人文,http://live.qiyuevod.com/dextv/shtv.php?id=jsrw
上海|第一财经,http://live.qiyuevod.com/dextv/shtv.php?id=dycj
上海|新闻综合,http://58.32.40.25:8000/udp/239.45.3.209:5140
上海|都市频道,http://58.32.40.25:8000/udp/239.45.3.236:5140
上海|纪实人文,http://58.32.40.25:8000/udp/239.45.3.212:5140
上海|东方影视,http://58.32.40.25:8000/udp/239.45.3.237:5140
上海|上海教育,http://58.32.40.25:8000/udp/239.45.0.13:5140
上海|第一财经,http://58.32.40.25:8000/udp/239.45.3.211:5140
上海|金色学堂,http://58.32.40.25:8000/udp/239.45.0.9:5140
上海|五星体育,http://58.32.40.25:8000/udp/239.45.3.210:5140
上海|东方财经,http://58.32.40.25:8000/udp/239.45.0.17:5140
上海|七彩戏剧,http://58.32.40.25:8000/udp/239.45.0.16:5140
上海|法治天地,http://58.32.40.25:8000/udp/239.45.1.46:5140
上海|游戏风云,http://58.32.40.25:8000/udp/239.45.3.131:5140
上海|乐游频道,http://58.32.40.25:8000/udp/239.45.3.135:5140
